index,prediction
63,"['South Moon', 'CAUTION', 'Dendrobium &Mullein', 'Tendci toretenaa', 'Extract Herbal Drop', 'STORAGE', 'Powerful Lung Support', 'Cleanse.', 'Sre noloy pace way', 'Respiratory', 'eact ofenidten', 'Manufacuter', 'Shantou Cres-coder', 'Premium Prooucts', 'Ecommerce Co.Lld', 'Adress', 'Rocm5.Buling.Buiding', '1901rn Business', 'ere..15aiin', 'Rcad Shericu', 'Seffie ers', 'Net. 30ml', 'robium&Mullein', 'ict Herbal Drop', 'rful Lung Support', 'nse', 'uratory', 'Enhance', 'C', 'Balance', 'breathing function', 'mucus levels', 'Maximum', 'Cleans &', 'MAX', 'potency', 'L.oz', 'g function', 'Clpanaways', '30ml/1fl.oz', 'VEGANGMO FREEISO', 'VEGANGMO FREEISO']"
64,"['DENDROBIUM & MULLEN', 'EXTRACT HERBALDROP', 'before', 'after', 'CLTOC', 'endrsiom', 'Dendrobium &Mullein', 'ae', 'Extract Herbal Drop', 'SIORAE', 'Powerful Lung Support', 'Sahw dypreny', 'Pen.nd', 'Ec.', 'amnEes', 'Net 30m', '3ct Herbal.Dro', 'Ernanng function', 'Balans evels', 'Cansiways', 'n', 'Ba', '30ml/1fl.oz', 'VEGANGMO FREEISO', 'VEGANGMO FREEISO']"
65,"['South Moor', 'amdakreen', 'Dendrobium&Muliein', 'Extract Herbal Drop', 'STCRMEE', 'Powerful Lung Support', 'Respiratory.', 'oont', 'Ee', 'HERBALDROPS OF DENDROBIOM', 'AND PISTILUSEXTRACTS', 'Net.30m', 'ict Herbal Drop', 'The herbal drops are absorbed under the', 'tongue. The ingredients act on the lungs', 'Eang unction', 'analways', 'Maximum', 'and respiratory system through the blood.', 'Oans', 'stimulate and dilute the mucus in the trachea', '30ml/1fl.oz', 'VEGANGMO FREEISO', 'VEGANGMO FREEISO', 'and lungs, help expel sputum and lung residues', 'within 2 hours, and dredge the airway.']"
66,"['CLTCE', 'Dendrobium &Mullein', 'Tearstretmel', 'e ', 'Extract Herbal Drop', 'STCFAGE', 'Powerful Lung Suppor', 'EWE.pp.', 'Respiratory', 'nahnonlfen', 'Nenradm', 'FerumPrdis', 'Ena.', 'xoes', 'Cer15Habn', 'Net.30m', 'oblum &Mullein', 'ct Herbal Drop', 'Ereanng unction', 'lana way', 'Cana', '30ml/1fl.oz', 'VEGANGMO FREEISO', 'Herbal', 'Relieve', 'To the', 'extract', 'pain', 'throat', 'Oral', 'Mild and', 'Longterm', 'bacteriostasis', 'comfortable', 'protection']"
67,"['MAIN COMPONENTS', 'Purified Water', 'Dendrobium', 'Mullein Extract', ' ', 'uncion', 'Elderberry', '30ml/1fl.oz', 'EGANGMO FREEIS', 'VEGANGMO FREE-I', 'Grape Seed Oil', 'Burdock Leaf']"
68,"['TERPENEINFUSED', '100%S0Y', 'AROMATHERAPY CANDLE', 'ALL-NATURAL', '100%BOTANICAL', 'HEMPWICK', 'PLANTTERPENES', '2GRAMSPERCANDLE', '100%SOY', 'CLEANEST', 'REAL', 'BURNINGWAX', 'Runto', '20ZJAR', 'WITHLID', 'SOFT-TOUCH""', 'MATTE FINISH']"
69,"['INFORMATION', ' Chain Length:48+5 cm', 'M', 'Material: Titanium Steel', 'Size:2013mm', 'Weight: 8.1 g (About)', 'Tips:The size of the product is measured manually', 'and may be subject to marginal error.', '20 mm', 'Custom', 'Text', 'Love', 'You', '13 mm']"
70,"['AMAAAA', '2kg', 'REE', 'CANINE', 'CREEK', 'Club', 'LIFE PRESERVATION FORMULA', 'PROTEIN', 'FAT', '30%', '24%', 'SINGLE GRAIN', 'ALL BREED ALL AGE FORMULA', 'BREEDER PACK']"
71,"['CANINE', 'CREEK', 'Club', 'KTIRATE', 'THE', 'Clnl', 'USA']"
72,"['RNIED', 'AMS', 'ENGUSH']"
73,"['DuantoMillete', 'Quantum', 'Naturals', 'DATESYRUP', 'M', 'OuantoMilletex', 'MILET', 'MILLET SHORTBREAD', 'Enhanced With Psyllium Husk and Fennel', 'Sweetened with Date Syrup', 'FEINE', 'All day snack for boosting energy', 'DELICIOUS,', 'HEALTHY&', 'GREATFOR', 'DIGESTION', 'ENERGYFROM', 'SUPERFOOD', 'FOR ALL AGE', 'GROUPS.', 'PSYLUOMHUSK', 'MULTORAN', 'Net Weight 200gm']"
74,"['ruantoMillete', 'Quantum', 'Naturals', 'OATESYRUP', 'OuantoMilletex', 'MILLET SHORTBREAD', 'Enhanced With Psyllium Husk and Fenne!', 'Sweetened with Date Syrup', 'All day snack for boosting energy', 'THY8', 'DIGESTION', 'ENERGY FRON', 'ERFO', 'Net Weight 200gn']"
75,"['AllNatural', 'Ingredients', 'JruartMiuete', 'METSOR', 'Quantum', 'Naturals', 'uantoMilletex', 'Date syrup', 'Fennel', 'MILLET SHORTBREAD', 'Enhanced With Psyllium Husk and Fennel', 'Sweetened with Date Syrup', 'All day snack for boosting energy', 'Millet', 'Psyllium Husk', 'Net Weight200gm', 'Multigrains']"
76,"['All day snack', 'for boosting energy', 'All Natural', 'Ingredients', 'DrartoCAillete', 'Quantum', 'Improves', 'Quick source', 'Naturals', 'Digestion', 'of Energy', 'uantoMilletex', 'MILLET SHORTBREAD', 'Rich in fibre', 'Delicious in', 'Enhanced With Psyllium Husk and Fennel', 'Sweetened with Date Syrup', 'and vitamins', 'taste', 'All day snack for boosting energy', 'Net Weight200gm', 'Contains superfood in', 'combination with Millets', 'and Multigrains']"
77,"['Nutrition Facts.', 'Value per 100g', 'Value per Serving', 'Energy,kcal/100g', '566.76', '202.4', 'Protein,g/100g', '6.25', '2.23', 'Total Carbohydrate,g/100g', '57.93', '20.69', 'Total Fat,g/100g', '30.64', '10.94', 'Vitamin A,mcg/100g', '0', '0', 'Vitamin C,mg/100g', '5.99', '2.1', 'Total Sugar(sucrose),g/100g', '5.99', '2.14', 'Dietary Fibre,g/100g', '2.31', '0.83', 'Calories from fat (Kcal/100gm)', '275.76', '98.49', 'Sodium, mg/100g', '24.28', '8.67', 'Calcium, mg/100g', '52.42', '18.72', 'Iron,mg/100g', '2.78', '1.0', 'Saturated Fatty Acid,g/100g', '19.41', '6.9', 'Trans Fatty Acid, g/100g', '0', '0', 'Cholesterol, mg/100g', '0', '0']"
78,"['Available in', 'TWO OTHER DIFFERENT', 'FLAVOURS', 'Quantum', 'M.E', 'Quantum', 'Quantum', 'Naturals', 'Naturals', 'Naturals', 'OuantoMill', 'OuantoMill', 'SuantoMilletes', 'MILLET SHORTBREAD', 'LE', 'MILLET SHORTBREAD', 'MILLET SHORTBREAD', 'Enhanced With Psyllium Husk and', 'Enhanced With Psyllium Husk and', 'Sweetened with Date Syrup', 'Enhanced With Psyllium Husk and Fennel', 'Sweetened with Coco Butter', 'Sweetened with Jaggery', 'All day snack for boosting ene', 'All day snack for boosting ene', 'All day snack for boosting energy', 'Net Weight200gm', 'Net Weight200gm', 'Net Weight200gm']"
79,"['baubee', '0 - 6 MONTHS', 'UPTO 5 KGS', 'Kgs']"
80,"['Unsere Produkte reduzieren die Betriebskosten', 'des Druckers um bis zu 60% und behalten dabe', 'den hohen technischen Parameter und die', 'Druckqualitat bei.']"
81,"['HOW TO USE', '1TEST', '2PREP', 'Take a easy skin allergy test', 'Skin care and moisturizing before use', '3CUT', '4STICK', 'Cut to the size as required', 'Cover the areas that need']"
82,"['Storage', 'Store in a cool', 'dry place after', 'opening', 'Collagen', 'nOU', 'Peptides Powder', 'Chewable', 'C-500', 'Joint and Bone Health', 'Astaxanthin', 'Promotes Healthy Skin', 'Antioxidant Protection', 'Clinically Tested', '4mg', 'Naturally Sweetened', 'NET WT.8 OZ.227g', '100 Tablets', 'Cellular Protection']"
83,"['100,', 'S', 'OF CHARGES', 'RECHARGEABLE CELL 9OOmAh', 'DURACELL']"
84,"['Ehrmann', 'Grand Dessert Schoko', 'Emulgator E 472bAromaStickstoff.', 'Nahrwertangaben pro 100g:', 'DE', 'SN006', 'Energie', 'S=', 'EG', '520 kJ (124 kcal)', 'Fett', '5,0g', 'davon gesattigte Fettsauren', '3,3g', 'Kohlenhydrate', '17,0g', '002971', 'B=', 'EG', 'davon Zucker', '14,0g', 'EiweiB', '2,7g', '(siehe Deckel)', '0,10g', 'Ehrmann GmbH', 'Hauptstr.19', '87770 Oberschonegg', 'e190g', '4', 'www.ehrmann.de']"
85,"['Nahrwertangaben pro 100g', 'Energie', '520 kJ(124 kcal)', 'Fett', '5,0g', 'davon gesattigte Fettsauren', '3,3g', 'Kohlenhydrate', '17,0g', 'davonZucker', '14,0g', 'EiweiB', '2,7g', '0,10g']"
86,"['Award Winning -', 'Clinically Proven Ashwagandha*', 'Supports', 'TM', 'Aarogya360+', 'Stress & Anxiety Buster*', 'J', 'Improve Sleep Quality*', 'J', 'Strength & Stamina', '.', 'KSM-66', 'Ashwagandha', '5% withanolides', 'preservatives,', 'anti-caking', 'agents.', 'KSM-66', 'Ashwagandha', '600 mg.60', 'VcapsPlus']"
87,"['0.03 INCH', '0.8MM', '0.12 INCH', '3MM', '1.60INCH', '(40.7MM)', 'Net Weight:3.2G', 'S', 'Forever In My Hean', '5', '925 SterlingSilver', 'Customizable', '6.3+2 INCH Extend Chain', '(160mm+50MM)', 'Manual measurement, the size may be slightly different from the physical.']"
88,"['Weight:6.5g', 'Length:19cm+5cm']"
89,"['BELLA', 'ELEGANT JACOUARD WINDOW CURTAIN', 'WITH ATTACHED VALANCE', 'Description:', 'ColorBeige', 'Blue', 'Brick', '160GSM JAQUARD+FANCYVALANCE', 'BURGUNDYGreyLIGHT BROWN', 'Fabric Content:100%Polyester.', 'Light taupe', 'Size:54""x84+18', 'VENICE COLLECTIONS, INC.', 'RN#131381', 'MADE IN CHINA', 'WARNING', 'TO AVOID ANY DANGER OF SUFFOCATION KEEP AWAY FROM BABIES AND', 'CHILDREN.DO NOT USE IN CRIBS BEDS. CARRIAGES OR PLAY PENS', 'THIS BAG IS NOT A TOY']"
90,"['Nutrition Facts.', '3 Pieces (42g)', 'Serving size', 'Amount Per Serving', '160', 'Calories', '% Daily Value*', 'Total Fat Og', '0%', 'Saturated Fat Og', '0%', 'Trans Fat Og', 'Cholesterol Omg', '0%', 'Sodium 15mg', '1%', 'Total Carbohydrate 39g', '14%', 'Dietary Fiber 0g', '0%', 'Total Sugars 28g', 'Includes 28g Added Sugars', '56%', 'Protein 0g', '0%', 'Vitamin D 0mcg', '0%', 'Calcium Omg', '0%', 'Iron 0mg', '0%', 'Potassium Omg', '0%', '*The % Daily Value (DV) tells you how much a nutrient in a', 'serving of food contributes to a daily diet. 2,000 calories a', 'day is used for general nutrition advice..', 'Ingredients: Sugar, Glucose, Agar, Citric', 'Acid, Canola Oil, Natural & Artificial.', 'Flavors, Artificial Colors.']"
91,"['BALLwEIGHT:26 Grams', 'BALLDIAMETER:74mm', 'NUMBER OF HOLES: 4O']"
92,"['Specification:', 'Product name: Solar Sensor Wall Lights.', 'Quantity: 2Pcs', 'Solar panel: 5.5V, 0.55w', 'LED: 144 LED', 'Sensor angle: 120 degrees', 'Sensor distance: 3-7m', ' Protection level: IP65 waterproof', 'Charging time: 8 hours in the sunlight.', 'Function Switch:.', '2. The 2nd work mode: the lights will illuminate with a', 'constant light in dark places, when people go through', ' will turn to dim after people leave the induction area.', ' people leave the induction area..', 'PLASTIQUE', 'Made in China']"
93,"['Zinc', '50 mg', 'Non-GMO', 'Sans OGM', '250', 'tablets', 'comprimes', 'NPN80006007']"
94,"['RINFIT', 'SILICONE RINGS']"
95,[]
96,"['Herbal max', 'Discover wellness', 'GREEN', 'COFFEE', 'BURN FAT', 'Enhances Mood*', '60', 'Improves Digestion*', '500MG', 'Dietary Supplement', 'CAPSULES']"
97,"['BENEFITS OFGREEN COFFEE', 'S`Herbal max', 'Discover wellness', '30', 'Helps Control', 'Supports Blood', 'Appetite*', 'Sugar Level*', 'Supports Weight', 'Supports Immune', 'managment*', 'System*', 'Boosts', 'Healthy', 'Herbal max', 'Metabolism*', 'Discover welln', 'Digestion*', 'GREEN', 'COFFEE', 'BURNFAT', 'Enhance', 'Supports', 'Mood*', 'Fat Burn*', 'Enhances Mood*', '60', 'Improves Digestion*', '500MG', 'Dietary Supplement', 'CAPSULES']"
98,"['16G Thick High Grade 304 Stainless Steel.', '-Anti-Scratch-', 'Anti-Rust', 'Water Repellent', 'Stain Resistant & Anti-bacterial Protection']"
99,"['2KG FREE', 'DOS FOOD ONLY', 'NEW', 'NEW', 'HPURINA', '8KG + z', 'SUPERCOAT', '26%', 'PUPPYIUPTO!', 'on', 'PURINA', 'ar', '12%', 'WITH.CHICKEN', 'SUPERCOAT', 're', 'PUPPYIUPTOI', '30', 'WITH CHICKEN', 'SMARTBL', 'BUNESUPPORT', 'SMARTBLEND', 'ATURAL-NOARTIFCLCOOURSAFLAVOURS', 'PRECISENUTRTIONFORWHO', 'SOOTREALT']"
100,"['/191', ""Nature's Way To Wellness"", 'EASY TO', 'SWALLOW', '& DIGEST', 'Our capsules', 'are designed', 'to be easily', 'swallowed', 'and digested,', 'manufactured', 'in the EU', 'using the', 'ORGANIC', 'highest quality', 'ingredients.', 'TRIBULUS', '1500', '90', 'RAYS', 'MADE IN', '3D PARTY TESTED', 'EU', 'ourity&potency', 'GMP CERTIFIED', 'SUAEN', 'PRACTICE']"
101,"['Sonder', 'Angebot!', 'KIM JOHANSON', '10%', 'Kaufe3 Produkte von', 'uns und spare 10%', '-20%', 'Kaufe 6 Produktevon', 'uns und spare 20%', 'Du kannst unsere Artikel ansehen, wenn du', 'auf Kim Johanson direkt beim Produkttitel klickst', 'Lege einfach die Artikel in den Warenkorb.Der Rabatt wird automatisch', 'an der Kasse abgezogen.Klicke dazu auf,Zur Kasse gehen""', 'Das Angebot gilt fur unser gesamtes Sortiment.']"
102,"['Supplement Facts.', 'Serving Size 2 Capsules', 'Servings per Container 30', 'Milk', '% Daily Value', 'Thistle', 'Amount per Serving', 'Bioactive Lipid Blend', '750 mg', 'Beta sitosterol complex', '(>95% sterols/40% beta sitosterol)', 'Berberine HCI', 'Botanical Cholesterol Blend', '750 mg', 'Artichoke', 'Milk thistle seed extract (80% silymarin)', 'Leaf', 'Globe artichoke leaf extract', 'Garlic bulb extract', '*Daily value not established.', 'Other Ingredients: Vegetarian capsule (HPMC), vegetable', 'magnesium stearate,bamboo extract', 'Berberine']"
103,"['HERITAGE+', '0890', 'new balance new balace', 'B', 'new', 'Bna']"
104,"['1.81inch', '1.02inch', 'MATERIAL: Stainless steel', 'COLOR:', 'Steel color/Black/Golden', 'WEIGHT23G', '[WARM PROMPT]', 'Manual measuring not rule out the possibility of', 'error. the above parameters are for reference', 'Chain length:20+2inch', 'only.specific in kind prevail']"
105,"['20.5cm', 'Stainless steel', 'High polished', '8mm', '38mm', 'Silicone material', 'Length:13-18cm', 'Weight:9.8g']"
106,"['Standfeste Trapezformige Struktur', 's Xu', 'Tischbein aus', 'Kohlenstoffstahl', '198LBS', 'Maximale', 'Belastbarkeit 198LBS']"
107,"['Paketschutz', 'Eckenschutz', 'PO:COL302001D', 'Spiegelschutzfolie', 'LM03BTDZ', 'EMKE', 'Styropor-und', 'Schaumverpackung', 'M51', '3', 'Schaumschutzdicke', '35mm']"
108,"['W', 'ome', 'Abhinav', 'JULY::', '09', '03:08', 'B+', 'WM', '2.5KG', 'HOSPITAL', 'ZANANA', 'PARENTS', 'Vishal & Ranu']"
109,"['TAGLIE', 'cE', 'BICI:CE EN1078SCICE', 'PESOMEDIO TAGLIA M750', 'XS-S-M-L-XL-XXL', 'EN1077', '+/-50GR', 'CALOTTAIN', 'VERNICIATURA', 'AIR STREAM SYSTEM', 'TERMOPLASTICA', 'ANTIGRAFFIO', 'VISIERA SAGOMATA CON', 'TRATTAMENTO', 'INTERNI REMOVIBILI', 'GUANCIALIREMOVIBILI', 'ANTIGRAFFIO', 'INTERNI DAL TESSUTO', 'COLLARINO PARANUCA', 'SOTTOMENTO REMOVIBILE', 'SOFFICE', 'REMOVIBILE', 'ANELLOANTIFURTO AL', 'FIBBIA MICROMETRICA', 'PASSAOCCHIALI', 'CINTURINO', 'ELASTICOFERMACINTURINO']"
110,"['Kottal', 'NILIB', 'I', 'Each 10 m prepared out of', ' B', 'Tart', 'FeOR', 'Dharghala', 'Tet', 'Ganp', 'Naksin', 'Doate', 'SX', '2.000=', 'The product colour depends', 'ARYA', 'on processing season']"
111,"['BREAK SEALANBSSS', 'aocMedicine', 'FOR EXTERNAL USE ONLY', 'GADI', 'Max.Retail Price', 'efll tare', 'Batch No.', 'Mfg.Date', 'Exp.Date', ':', 'Mancred and pckd by', ""Vaidyaratnam P.S Vaner's"", 'Arya Vaidya Sala.Kottakal', 'Kottakkal-676503.Kerala.Inda', 'Mfg.Lic.No.1/25D/76', '8904059160741', 'Net Content:200 ml', 'ISALA', 'StorageKecp ina cool &dry placc', 'Protect from direct sunlight.', 'the pbysical features ofthe product']"
112,"['Necklace Length:50cm/19.68inch', 'Stainless Steel Chain', 'Weight:4.1g']"
113,"['NFORMATION', 'PRODUCT', '(Series)Birthstone Bracelet', '(Material)Rhodium Plated', '(Weight) 9.2 g (About)', '(Stone Size) 3.53.5 mm', 'Adjustable', 'Length:175+50mm', 'Cubic Zirconia', 'Name3', '18 mm', 'Rhodium Plated', '9 mm', 'TIPS: manual measuring permissible error.Pleose take the actual product os the standard']"
114,[]
115,"['FEEDINGRECOMMENDATIONS', 'UPTO', '1To2', '20KG', 'BODYWT.', 'BONES/DAY', 'MORETHAN', '2T04', '20KG', 'BONES/DAY', 'BODYWT.', 'ORASRECOMMENDEDBY', 'THEVETERINARIAN']"
116,"['25', 'STICKS', 'open here', 'Hydraid', 'HYDRATION', 'hierofnen', 'HELPER', 'HYDRATION', 'Carbohydrate-electrolyte solutions enhance', 'HELPER', 'the absorption ofwater during physical exercise.', 'REFRESHING', 'ELECTROLYTE', 'O Hydraid', 'DRINKMIX', 'Hydrates faster than water alone.', 'BERRY 25Sticks a 12,9g', 'Naturaltaste-no artifticialflavour-vegan']"
117,"['MEME FORMULE', 'NOUVEAU LOOK', '25', '25', 'O Hydraid', 'O Hydraid', 'HYDRATION', 'HYDRATION', '>>', 'HELPER', 'HELPER', 'Carbohydrat-electrolyte solutionsenhance', 'Carbohydratelectrolyte solutionsenhance the absorption', 'theabsorptionofwaterduring physicalexercise.', 'ofwaterduring physicalexercise.', 'REFRESHING', 'FASTERHYDRATION', 'ELECTROLYTE', 'KEYELECTROLYTES', 'DRINKMIX', 'Hydrates faster thanwateralone.', 'Hydratesfasterthanwateralone.', 'BERR', '25Sticks a13g', 'Nateraltaste-n artifcialflvor orcolours-vega', 'Pendant la phase de transition, il se peut que tu recoives ton Hydration Helpei', ""dansl'ancien ou le nouvel emballage""]"
118,"['REHYDRATATIONRAPIDE', 'APRESLE SPORTET LAFETE', 'Equilibre electrolytique', ""plus de 1000 mg d'electrolytes"", 'S', 'Puissance musculaire?', 'Magnesium& potassium', 'Support immunitaire3', 'OHydraid', 'Vitamines C & B12', ""1.Le magnesium contribue a l'equilibre electrolytique"", '2.Le potassium et lemagnesium contribuent a une fonction musculaire normale.', '3.Les vitaminesCet B12 contribuent a un fonctionnement normal du systeme immunitaire']"
119,"['FULL METAL SPINNING REEL', 'SUPER', 'LIGHT', 'ONLY', '264G', 'MODEL', 'BALL BEARINGS', 'GEAR RATIO', 'WEIGHT', 'LINE CAPACITY(MM/M)', 'HE1000', '12 BB', '5.2:1', '202g', '0.15/1800.18/1600.24/100', 'HE2000', '12BB', '5.2:1', '211g', '0.15/2000.18/1800.28/100', 'HE3000', '12BB', '5.2:1', '224g', '0.18/240 0.20/200 0.34/100', 'HE4000', '12BB', '5.2:1', '265g', '0.20/2400.25/2000.37/100', 'HE5000', '12 BB', '5.2:1', '271g', '0.30/2000.35/1600.40/100', 'HE6000', '12 BB', '5.2: 1', '363g', '0.35/2000.40/1600.50/100', 'HE7000', '12 BB', '5.2:1', '380g', '0.40/240 0.45/2000.55/100']"
120,"['FEEDING TABLE', '24H', 'Dog weight', '26 kg', '28 kg', '30 kg', '32 kg', '(g)', 'cup', '(g)', 'cup', '(g)', 'cup', '(g)', 'cup', 'E', 'E', 'E', '302', '3+4/8', '320', '3+6/8', '336', '3+7/8', '353', '4+1/8', '350', '4', '370', '4+2/8', '390', '4+4/8', '409', '4+6/8', '1/21/2', '398', '4+5/8', '420', '4+7/8', '443', '5+1/8', '465', '5+3/8', 'DOG ACTIVITY', 'Normal activity', '34 kg', '36 kg', '38 kg', '40 kg', '(g)', 'cup', '(g)', 'cup', '(g)', 'cup|', '(g)', 'cup', 'Activity', 'E', 'E', '370', '4+2/8', '386', '4+4/8', '402', '4+5/8', '418', '4+7/8', '428', '5', '447', '5+1/8', '465', '5+3/8', '483', '5+5/8', '486', '5+5/8', '508', '5+7/8', '529', '6+1/8', '549', '6+3/8', 'cup', 'ME= 3619 kcal/kg', '= 240 ml (= 86 g)']"
121,"['GEMS TESTING LAB VARANASI', 'Gemstone Identification Report', 'Mob:+91-8601002609', 'Serial.No:', 'GTLV/19/415003 NATURAL MONALISA BEADS', 'Colour:', 'Light Green', 'Weight:', '72.57 grams', 'Shape &cut:', 'String', 'Transparency:', 'Semi-Transparent', 'Optic Character:', 'Anisotropic (D.R', 'SG:', '2.63-2.68', 'R.I.:', '1.544-1.553', 'Hardness:', '7', 'Comment:', 'MONALISA BEADS MALA', 'Amarjeet Singh,Gemologist(llGJ)']"
122,"['Nutritional Information (Chia Seeds)', 'Nutrients', 'Amount Per 100 g*', '%RDA**', 'Energy', '511.30kcal', '25.56', 'Total Carbohydrate', '42.12 g', 'Sugar', '0.0g', 'Dietary Fiber', '34.4 g', '114', 'Protein', '16.54 g', '30.62', 'TotalFat', '30.74 g', '45.88', 'Saturated Fatty Acids', '3.33 g', '15.13', 'Polyunsaturated Fatty Acids', '23.66 g', '-', 'Omega 3 Fatty Acids (ALA)', '17.8 g', 'Monounsaturated Fatty Acids', '2.30 g', 'TransFat', '0.14 g', '7', 'Cholesterol', '0mg', '0', 'Calcium', '631 mg', '63.10', 'Magnesium', '335 mg', '76.13', 'Zinc', '4.58 mg', '26.94', '*Approximate Values']"
123,"['BM', 'BIGMUSCLES', 'NUTRITION', 'BCAA', 'ENERGY', 'PERFORMANCE', 'ENHANCING', 'BCAA FORMULA', 'MANGO BLAST', 'NETWT.180G']"
124,"['TO SUPPORT', 'ENERGY', 'ENDURANCE', '200MG', 'ELECTROLYTE', 'EREHYDRATION', 'OPTIMIZER', 'BM', 'BIGMUSCLES', 'BCAA', 'ENERGY', 'PERFORMANCE', 'BCAAFORMULA', 'ENHANCING', 'PINK GUAVA', 'NET WT.180G']"
125,"['TO SUPPORT', 'PERFORMANCE', 'FocuS', '500MG', 'TAURINE', 'BM', '200MG', 'BCAA', 'CAFFEINE', 'FROMNATURAL', 'ENERGY', 'RESOURCE', 'PERFORMANCE', 'BCAA FORMULA', 'ENHANCING', 'MANGO BLAST']"
126,"['SUPPORTSMUSCLE PROTER SYNTHESIS', 'DECREASE PROTEN CATABOLISM', 'ENHANCEDRECOVERY', 'BM', 'MA', 'MBIGMUSCLES', 'BCAA', 'BCAA', 'BCAA', 'ENERGY', 'ENERGY', 'ENERGY', 'PERFORMANCE', 'PERFORMANC', 'ENHANCING', 'PERFORMANCE', 'BCAA FORMULA', 'ENHANCING', 'BCAA FORMUL', 'GREEN APPLE', 'BCAA FORMULA', 'PINK GUAVA', 'NETWT.180G', 'TROPICAL MADNESS', 'NETWT.I80G', 'NET WT.180G']"
127,"['M', '.', 'BM', 'BISSSSEs', 'BCAA', 'BCAA', 'ENERGY', 'ENERGY', 'OR', 'ERFORMANCE', 'ENHANCING', 'GREEN APPLE', 'BCAA FORMULA', 'NET WT.180G', 'M', 'BCAA', 'ENERGY', 'PERFORMANCE', 'ENHANCING', 'M', 'BCAA FORMULA', 'TROPICAL MADNESS', 'NET WT.180G', 'N', 'BISSCEEs', 'BCAA', 'BCAA', '.', 'ENERGY', 'ENERGY', 'BCAA FORMULA', 'PINK GUAV']"
128,"['Diameter', 'Weight:33g', '8mm', 'Black Agate', 'Tiger Eye', 'Durable double ro', 'Duable Free', 'Size Knot', 'Max circumference:11.8(30cm)', 'Min circumference:7.5(19cm)', '0.631.6cm']"
129,"['20mm', '51MM', 'Antique Silver', 'Weight:12.8g']"
130,"['WONKAL', 'Everlasting', 'GoBSToPPeR', 'akers que cambian', 'NETWTA', 'idulces/awbree', 'de color y de sabor', 'PESONETO', 'clorsandflavors!', 'P70Z50.1.', '7920023040']"
131,"['Shower curtain', 'Three-piece', 'Size', 'Size', '45cm', '37cm', 'Pedestal Rug', '180cm', '75cm', 'Shower curtain', 'Bath Mat', '42cm', 'Lid Toilet', 'Cover', '45cm', '37cm', '180cm', 'weight:350g', 'weight:360g']"
132,"['YANKee CANDLe', 'MANGO ICE CREAM', 'GLACEALA MANGUE', '567 g', 'NATURAL & SYNTHETIC FRAGRANCE', 'PARFUM NATUREL ET DE SYNTHESE']"
133,"['SIGNATURE', 'YANKEe CANDLe', 'MANGO ICE CREAM', 'GLACE A LA MANGUI', '567 g', 'NATUREL ET DE SYNT', 'YANKee CANDLe', 'Iltuo spazio.La tuafirma.']"
134,"['9cm', 'GLISTOPPINIIN', 'FIBRANATURALE', 'MIGLIORANO', ""L'ATMOSFERA"", '16cm', 'ELEGANTEGIARAIN', 'VETROCON', 'ETICHETTE', 'YANKEe CANDLe', 'ILLUSTRATE A MANO', 'MANGO ICE CREAM', 'GLACE A LA MANGUE', 'MISCELADLCERA', 'DISOIADI', 'QUALITAPERUN', '567 g', 'COLOREVIVACE', 'NATURAL & SYNTHETIC FRAGRANCE', 'PARFUM NATUREL ET DE SYNTHESE']"
135,"['UN REGALO PENSATO', 'PEROGNICASA', 'YANKee CANDLe', 'MANGO ICE CREAM', '567 g', 'NATURAL ASUNHEICERAORANTE']"
136,"['YANKee', 'CANDLe', 'MANGO ICE CREAM', 'YANKee CANDLe', 'MANGO ICE CREAM', '567g', '567g', 'YANKee CANDLe', 'YANKEe', 'CANDLe', 'ANGOICECR']"
137,"['YANKee CANDLe', 'MANGO ICE CREAM', '567 g']"
138,"['4.72inch/12cm', 'E27 Socket', '7.08inch/18cm', 'AC100-240V', '60W', 'MaxWattage', '7.48inch/19cm', 'BULBSARE NOTINCLUDED']"
139,"['4.72inch/12cm', 'E27 Socket', '7.08inch/18cm', 'AC100-240V', '60W', 'MaxWattage', '7.48inch/19cm', 'BULBSARE NOTINCLUDED']"
140,"['88', '2']"
141,"['EASYJET MAXIMUM CABIN APPROVED', 'EROLITE', 'UNDERSEAT BAG', '2.4kg', '28L', 'WEIGHT', 'CAPACITY', '1M', 'HANDLE', 'HEIGHT', '100cm', 'LARGE CAPACITY', '45cm', '20cm', '36cm']"
142,"['PROMAX', 'LARGEBREED>25KG', 'Pwniabic cryfrom', 'WlenrarySargeors', 'VetPlus']"
143,"['Altezza regolabile 3X Antiruggine', 'Impugnature antiscivolo', 'manubrio inossidabile', 'Pulsante di smontaggio singolo', 'Chiusura in materiale di nylon.', 'Non sono necessari', 'resistentee design unico del', 'strumenti aggiuntivi', 'foro limite altezza regolabile e', 'piu stabile', 'Piattaforma extra larga e spessa', 'Robusto per contenere fino a 50 kg']"
